Caller_ID,Timestamp,Caller_Location,Receiver_Location,Service_Type,Call_Duration_Seconds,Data_Transferred_MB,Network_Tower_ID,Customer_Plan,Call_Direction,Roaming_Status,Network_Congestion_Level,Signal_Strength,Time_to_Connect_Seconds,Allocated_Bandwidth_MB
1253,6/6/2022 18:31,Ahmedabad,Chennai,Video,549,139.8936927,Tower_19,Postpaid,Incoming,No,High,-75.2392907,2.219651862,
1254,11/30/2022 20:52,Surat,Pune,Video,363,458.3908333,Tower_19,Postpaid,Incoming,No,High,-82.65681491,3.27489274,5
1255,5/6/2022 9:21,Pune,Chennai,Data,316,42.61299763,Tower_7,Postpaid,Outgoing,No,Medium,-71.74732718,2.53691434,5
1256,8/16/2022 10:32,Chennai,Pune,Data,325,85.57154809,Tower_9,Postpaid,Outgoing,No,Medium,-65.53377297,6.091725759,5
1257,2/24/2023 3:15,Lucknow,Jaipur,,273,15.55297067,Tower_15,Prepaid,Incoming,No,High,-52.15697528,3.202440373,5
1258,12/1/2023 11:42,Surat,Hyderabad,Data,964,96.82900988,Tower_9,Postpaid,Incoming,Yes,Low,-68.14438131,6.125288632,16.22454002
1259,4/12/2022 21:05,Chennai,Ahmedabad,Voice,584,1.921718785,Tower_7,Postpaid,Outgoing,No,Medium,-88.15723321,5.89490129,5
1260,8/2/2023 15:20,Delhi,Chennai,Data,89,15.13958694,Tower_14,Prepaid,Incoming,No,High,-63.52393694,4.906439816,5
1261,9/16/2022 0:40,Chennai,Chennai,Video,385,270.647159,Tower_5,,Incoming,Yes,Low,-88.11755208,7.016920256,5
1262,10/31/2022 19:00,Lucknow,Surat,Data,881,17.7433614,Tower_4,Prepaid,Outgoing,No,High,-55.86417066,9.229063984,5
1263,4/28/2023 11:25,Jaipur,Ahmedabad,Voice,424,32.74561272,Tower_17,Prepaid,Outgoing,No,Medium,-87.97970117,1.394929795,5
1264,9/21/2023 3:14,Hyderabad,Surat,Voice,170,78.78124584,,Prepaid,Incoming,No,Medium,-82.38346016,7.029581418,5
1265,5/16/2023 21:23,Ahmedabad,Mumbai,Voice,597,74.74167049,Tower_5,Postpaid,Incoming,No,Medium,-82.3404154,4.476127558,
1266,3/26/2022 8:31,Kolkata,Lucknow,Video,460,448.865635,Tower_4,Prepaid,Incoming,No,High,-85.0686429,2.327073404,11.13809633
1267,6/21/2022 6:54,Hyderabad,Mumbai,Video,527,,Tower_13,Postpaid,Outgoing,Yes,Medium,-59.66460914,6.454124487,
1268,12/27/2023 3:30,Surat,Bengaluru,,1009,61.23580373,Tower_1,Postpaid,Outgoing,No,Low,-68.90016222,8.423534435,7.930967385
1269,6/19/2022 16:48,Hyderabad,Ahmedabad,Voice,77,29.06721184,Tower_15,Postpaid,,Yes,High,-67.80696814,4.06918155,5
1270,9/10/2023 1:58,Chennai,Mumbai,Data,478,49.78535324,Tower_10,Postpaid,Outgoing,No,Low,-50.86938146,2.426682106,5
1271,7/16/2023 21:22,Ahmedabad,Ahmedabad,Data,442,96.65634684,Tower_9,Postpaid,Outgoing,Yes,High,-84.83854364,4.872847852,
1272,4/20/2023 2:30,Ahmedabad,Bengaluru,Data,590,5.017985501,Tower_18,Prepaid,Outgoing,Yes,Medium,-56.68023446,3.678136448,
1273,5/25/2023 1:43,Chennai,Hyderabad,,207,84.21423498,Tower_10,,Incoming,No,Medium,-68.9362023,3.729529235,5
1274,2/21/2022 0:15,Hyderabad,Ahmedabad,Video,259,337.5674016,Tower_16,Prepaid,Incoming,No,Low,-63.80371507,4.984623349,59.0486092
1275,11/15/2023 7:53,Kolkata,Chennai,Video,233,270.7225437,Tower_15,Prepaid,Outgoing,Yes,Medium,-87.27959072,2.74410217,5
1276,11/18/2022 20:51,Lucknow,Jaipur,,572,19.72473094,Tower_14,Prepaid,Outgoing,Yes,Medium,-66.95362681,5.983100502,5
1277,5/31/2023 0:56,Jaipur,Bengaluru,Voice,210,8.990136965,Tower_10,Postpaid,Incoming,No,High,-58.65664421,9.297887284,5
1278,8/10/2023 23:35,Nagpur,Chennai,Video,502,271.4722963,Tower_16,Postpaid,Outgoing,Yes,Low,-69.63672686,8.46726116,5
1279,9/18/2022 21:23,Bengaluru,Nagpur,Video,46,261.1623458,Tower_3,Prepaid,,Yes,Medium,-71.80196893,5.237064973,5
1280,11/16/2022 20:17,Chennai,Ahmedabad,Voice,144,56.11152322,Tower_14,Prepaid,Outgoing,Yes,Medium,-88.31198126,5.46665613,5
1281,4/17/2022 15:43,Lucknow,Surat,Video,176,492.6152631,Tower_13,Prepaid,Outgoing,No,Low,-61.33125657,7.353913627,5
1282,9/1/2023 4:57,Chennai,Nagpur,Video,478,330.8376497,Tower_11,Prepaid,Outgoing,Yes,High,-56.015993,5.321214457,74.15381173
1283,9/8/2023 3:52,Jaipur,Bengaluru,Data,490,51.95228288,,Postpaid,Outgoing,Yes,Medium,-53.96369079,7.067682539,5
1284,5/16/2023 16:27,Pune,Mumbai,Voice,456,42.83139864,,Postpaid,,No,High,-85.16157351,1.708279077,5
1285,10/21/2022 23:33,Hyderabad,Mumbai,Video,874,344.8828987,Tower_19,Postpaid,Incoming,Yes,Low,-72.76067749,2.573080435,176.2769324
1286,10/27/2022 22:07,Mumbai,Hyderabad,Data,1198,58.39687929,Tower_18,Prepaid,Outgoing,Yes,Medium,-76.98326877,1.852650233,201.7254394
1287,5/14/2022 13:56,Kolkata,Nagpur,Video,446,180.81521,Tower_7,Postpaid,Outgoing,No,High,-64.00544313,1.222275679,5
1288,12/4/2023 19:34,Delhi,Ahmedabad,Data,646,56.43937347,Tower_11,,Outgoing,Yes,High,-57.49549444,2.157216207,83.34111726
1289,11/20/2023 10:50,Nagpur,Kolkata,Data,591,62.97240748,Tower_12,Prepaid,Outgoing,Yes,High,-67.10369096,4.64067572,5
1290,7/9/2022 17:54,Jaipur,Lucknow,,88,67.2915144,Tower_17,Postpaid,Outgoing,No,Low,-86.41919213,4.90400447,5
1291,5/9/2022 16:17,Jaipur,Jaipur,Video,286,414.3160891,Tower_18,Postpaid,Outgoing,No,High,-55.44180712,3.689768699,5
1292,3/21/2022 2:01,Nagpur,Pune,Video,261,227.4894357,Tower_4,Postpaid,Outgoing,No,Low,-74.38494216,4.741973209,5
1293,11/6/2023 0:09,Mumbai,Lucknow,Video,289,268.302707,Tower_12,Postpaid,Outgoing,No,Medium,-77.6147276,6.973609246,58.77183221
1294,7/25/2022 11:17,Jaipur,Kolkata,,158,46.55016003,Tower_12,Prepaid,Outgoing,No,Low,-56.28200027,5.684104829,5
1295,1/11/2022 13:08,Kolkata,Hyderabad,Voice,1016,4.482288522,Tower_4,Postpaid,Incoming,No,Low,-71.97175767,7.782491183,28.05566362
1296,12/28/2022 4:57,Hyderabad,Pune,,775,356.8944351,Tower_9,Prepaid,Outgoing,No,High,-79.75915308,6.857451554,169.399742
1297,10/9/2022 12:40,Jaipur,Mumbai,Video,812,447.3795507,Tower_3,Prepaid,Outgoing,Yes,High,-62.92092991,5.475167631,87.04442596
1298,7/30/2023 4:04,Kolkata,Lucknow,Video,480,208.3058784,,Prepaid,,Yes,High,-50.14812783,8.609960759,5
1299,2/23/2023 16:00,Pune,Chennai,Video,171,451.7089465,Tower_1,Prepaid,Outgoing,No,Low,-74.6586195,8.529581893,38.17865725
1300,6/6/2023 10:11,Pune,Pune,Video,452,173.730081,Tower_5,Postpaid,Incoming,No,Medium,-88.46544555,8.837174551,5
1301,11/28/2022 13:07,Nagpur,Pune,Data,587,70.18453337,Tower_10,Prepaid,Incoming,No,Low,-84.39338266,5.897648341,5
1302,5/16/2022 16:51,Pune,Kolkata,Data,593,14.686311,Tower_19,Postpaid,Incoming,Yes,Medium,-70.14708915,4.63282025,11.30012394
1303,2/17/2023 11:18,Lucknow,Ahmedabad,Video,277,481.0946131,Tower_3,Postpaid,,No,Low,-54.64951938,9.399964772,5
1304,12/20/2022 12:37,Surat,Delhi,Data,1092,34.34792244,Tower_18,Postpaid,Incoming,Yes,High,-81.49092135,6.432272089,21.07017871
1305,2/5/2023 22:49,Kolkata,Chennai,Data,142,22.07215852,Tower_8,Postpaid,Outgoing,Yes,Medium,-73.80560442,5.55715498,5
1306,5/31/2022 8:24,Lucknow,Pune,Data,150,13.84851361,Tower_2,Prepaid,Incoming,No,High,-80.99040391,7.133141039,5
1307,11/25/2022 0:22,Lucknow,Kolkata,Data,541,61.062243,Tower_1,Prepaid,Outgoing,Yes,Low,-82.56265437,3.019322581,5
1308,1/15/2023 23:11,Pune,Lucknow,Data,847,12.17295633,Tower_18,Prepaid,Incoming,Yes,Low,-57.17694243,3.567199081,29.58011283
1309,6/29/2023 19:22,Lucknow,Jaipur,Data,144,72.39476755,Tower_10,Postpaid,Outgoing,No,Medium,-67.58605303,7.557536411,5
1310,4/4/2022 20:15,Pune,Chennai,Voice,416,72.6160742,Tower_18,Postpaid,,No,High,-68.09535597,6.764349638,5
1311,12/19/2022 1:50,Bengaluru,Hyderabad,Data,620,12.80789553,Tower_15,Prepaid,Outgoing,Yes,Low,-84.05467138,5.10542867,5
1312,1/17/2022 7:28,Jaipur,Jaipur,Voice,684,79.11501982,Tower_8,Prepaid,Incoming,No,High,-73.81385033,4.543136974,5
1313,11/3/2022 15:52,Lucknow,Mumbai,Voice,287,77.40651097,,Prepaid,Incoming,No,High,-60.06374622,9.652011681,5
1314,12/9/2023 1:44,Nagpur,Delhi,Voice,688,26.00601466,Tower_3,Postpaid,,Yes,High,-85.7893935,6.154145343,5
1315,7/24/2022 23:15,Kolkata,Jaipur,Video,293,270.040643,Tower_5,Postpaid,Outgoing,Yes,Low,-72.01604376,2.697690218,5
1316,3/31/2023 16:44,Lucknow,Surat,Data,501,3.828520855,Tower_5,Postpaid,Incoming,No,High,-85.46451618,7.485546616,5
1317,4/13/2023 18:10,Chennai,Ahmedabad,Data,297,34.86024376,Tower_8,Postpaid,Incoming,No,Low,-87.79373638,8.385774043,5
1318,7/14/2022 23:48,Delhi,Nagpur,Voice,48,95.18824088,Tower_14,Prepaid,Outgoing,No,High,-61.73125692,3.682353989,5
1319,6/10/2022 3:04,Nagpur,Ahmedabad,Video,504,466.942682,Tower_11,Prepaid,Outgoing,No,Low,-53.33427589,7.349469867,5
1320,9/10/2022 4:22,Surat,Surat,Voice,307,1.127158127,Tower_9,Postpaid,,No,Low,-61.77362665,5.403069102,5
1321,12/23/2023 3:23,Pune,Jaipur,Voice,807,73.33722214,Tower_1,Prepaid,Incoming,Yes,High,-87.03295218,2.728146259,18.24823149
1322,12/18/2022 13:40,Delhi,Bengaluru,Voice,1042,85.16702258,Tower_17,Postpaid,,Yes,High,-85.29771004,9.912002812,167.2572366
1323,7/15/2022 11:47,Lucknow,Jaipur,Video,416,123.3439493,Tower_5,Postpaid,Outgoing,No,High,-77.81698535,2.584357139,5
1324,3/12/2023 13:07,Chennai,Ahmedabad,Voice,124,90.49946366,Tower_18,Postpaid,Incoming,Yes,Medium,-56.37469421,8.628762966,5
1325,3/28/2022 12:43,Nagpur,Jaipur,Data,524,34.30858483,Tower_7,Postpaid,,Yes,Medium,-65.89954546,3.662404467,5
1326,4/30/2022 20:40,Jaipur,Jaipur,Voice,189,40.32150175,Tower_16,Prepaid,Incoming,No,Medium,-72.06368636,3.884825501,5
1327,9/27/2022 4:48,Nagpur,Kolkata,Video,374,102.8501715,Tower_5,Postpaid,Outgoing,Yes,Low,-86.30923982,7.565652357,5
1328,6/18/2022 4:18,Delhi,Nagpur,Data,243,65.4100458,Tower_12,Prepaid,Incoming,No,Medium,-84.17729961,4.654989825,5
1329,7/13/2022 4:03,Ahmedabad,Pune,Data,202,60.71899143,Tower_2,Postpaid,Incoming,No,Medium,-54.54525412,8.540859431,
1330,1/27/2022 16:19,Delhi,Hyderabad,Data,836,13.74597308,Tower_10,Postpaid,Incoming,Yes,Medium,-71.99903042,3.994211617,117.2102244
1331,3/25/2022 13:28,Pune,Chennai,Video,258,90.711696,Tower_17,Postpaid,Outgoing,No,Medium,-69.41715535,2.801387901,5
1332,3/2/2023 16:05,Bengaluru,Kolkata,Voice,287,78.121534,Tower_18,,Outgoing,Yes,High,-84.10187963,1.659210437,5
1333,10/16/2022 16:46,Lucknow,Lucknow,Video,658,405.8896347,Tower_12,Prepaid,,No,High,-61.34698626,7.024468813,16.1506067
1334,11/21/2023 10:53,Bengaluru,Pune,Video,283,28.79716185,Tower_5,Prepaid,Outgoing,Yes,High,-78.03949282,3.849382544,5
1335,6/24/2022 13:31,Chennai,Hyderabad,Voice,237,72.92317789,Tower_10,Postpaid,Incoming,No,Medium,-55.16129601,4.081006742,5
1336,4/21/2023 12:55,Hyderabad,Jaipur,Voice,76,88.40081258,Tower_11,Postpaid,Incoming,No,Low,-50.54687306,5.613445477,5
1337,7/19/2023 16:35,Lucknow,Hyderabad,Voice,382,96.5043574,Tower_13,Postpaid,Incoming,Yes,High,-79.32402848,9.365551348,5
1338,12/31/2022 21:59,Delhi,Chennai,,762,55.99698174,Tower_3,Postpaid,Outgoing,No,Low,-86.2537019,7.912804406,87.67543884
1339,12/21/2023 15:30,Delhi,Bengaluru,Voice,1096,62.46106155,Tower_8,Postpaid,Incoming,No,High,-56.48634476,1.65121532,193.018301
1340,1/3/2023 21:11,Jaipur,Lucknow,Voice,746,88.3645493,Tower_11,Prepaid,Outgoing,No,Low,-52.56023284,7.103102514,5
1341,2/26/2022 7:24,Surat,Bengaluru,Data,119,89.85865715,Tower_1,Prepaid,Outgoing,Yes,Low,-78.90966335,9.970149501,5
1342,8/26/2023 14:55,Kolkata,Chennai,Video,133,34.08880629,Tower_19,Postpaid,Incoming,No,Medium,-67.83274978,7.858294489,5
1343,8/19/2022 6:45,Delhi,Hyderabad,Voice,252,10.10646656,Tower_13,Postpaid,Outgoing,Yes,High,-75.32991694,3.133633521,5
1344,3/7/2022 14:38,Bengaluru,Jaipur,,194,15.31339131,Tower_6,Prepaid,,No,Medium,-53.10768898,4.833038395,5
1345,4/30/2022 13:07,Jaipur,Delhi,Video,335,209.6173168,Tower_1,Prepaid,Incoming,Yes,Medium,-89.78604045,7.734149256,5
1346,7/26/2023 0:25,Nagpur,Pune,Data,581,6.423917744,Tower_11,,Outgoing,Yes,High,-61.69858249,5.164190485,5
1347,10/8/2023 0:31,Mumbai,Ahmedabad,Video,685,79.15179797,Tower_8,,Incoming,Yes,High,-74.59349489,4.074126696,30.62580303
1348,10/13/2023 9:50,Delhi,Jaipur,Data,1068,52.12798985,Tower_19,Postpaid,,No,Medium,-63.38908655,1.70828719,176.8546562
1349,6/27/2023 4:09,Nagpur,Lucknow,Video,514,75.39975085,Tower_19,Postpaid,Outgoing,No,Low,-71.46435965,6.394874878,5
1350,10/14/2023 2:39,Kolkata,Hyderabad,Data,1091,2.35958562,Tower_10,Prepaid,Outgoing,No,Low,-63.5051256,2.424547456,10.70624602
1351,7/29/2023 1:34,Delhi,Surat,Voice,284,43.11029313,Tower_1,Prepaid,Outgoing,Yes,Medium,-67.398699,7.027155752,5
1352,4/30/2023 1:42,Surat,Lucknow,Video,47,446.9919036,Tower_16,Postpaid,Incoming,No,Medium,-65.4461622,1.789458775,5
1353,11/28/2022 19:11,Surat,Chennai,Video,217,434.6787607,Tower_7,Prepaid,Outgoing,No,Low,-65.01197322,3.542867773,5
1354,10/14/2022 15:50,Delhi,Chennai,Video,1040,327.5355121,Tower_1,Prepaid,Outgoing,No,Medium,-78.05808296,9.313688181,267.885406
1355,9/10/2023 2:13,Ahmedabad,Jaipur,Voice,496,63.4253642,Tower_14,Prepaid,Outgoing,No,Low,-54.10806017,5.663964841,
1356,9/27/2022 10:22,Hyderabad,Lucknow,Voice,257,88.04122942,Tower_15,Prepaid,Outgoing,No,Low,-52.20999679,5.402946238,5
1357,6/28/2022 10:17,Pune,Kolkata,Data,115,50.52948957,Tower_1,Postpaid,Incoming,No,High,-74.32129039,3.372448958,5
1358,1/26/2022 18:58,Lucknow,Ahmedabad,Data,833,65.57413659,Tower_9,Postpaid,Incoming,No,Medium,-89.97132565,9.431680871,5
1359,2/18/2023 8:42,Hyderabad,Jaipur,Voice,393,19.47127143,Tower_1,Prepaid,Outgoing,Yes,Medium,-88.48719454,2.107469112,5
1360,4/10/2022 13:25,Jaipur,Bengaluru,Data,204,12.41480794,Tower_5,Prepaid,Incoming,No,Medium,-50.37149766,3.228553785,5
1361,3/30/2022 15:57,Pune,Chennai,Voice,184,3.070041721,Tower_7,Postpaid,Outgoing,Yes,Medium,-87.73937237,1.93055443,5
1362,4/24/2022 3:24,Kolkata,Pune,Voice,597,36.8884634,Tower_2,Prepaid,Incoming,No,High,-52.37850796,9.153495711,5
1363,10/11/2022 21:55,Hyderabad,Hyderabad,Data,1129,38.73354132,Tower_7,Prepaid,,No,High,-61.3893167,6.01059077,127.5453802
1364,6/18/2022 2:18,Nagpur,Pune,Video,105,472.6064451,Tower_12,Prepaid,Incoming,Yes,High,-67.57222074,1.855508831,5
1365,4/3/2023 2:14,Jaipur,Jaipur,Video,143,408.6717057,Tower_6,,Incoming,No,Low,-68.87093569,6.956905492,5
1366,5/19/2022 1:27,Mumbai,Chennai,Data,115,69.49452691,Tower_17,Prepaid,Outgoing,Yes,High,-71.15665082,4.700340391,5
1367,8/28/2023 8:26,Pune,Chennai,Data,554,7.656822771,Tower_2,Postpaid,,No,Low,-62.79048985,8.582112875,5
1368,4/23/2022 4:07,Surat,Chennai,Voice,173,4.298996745,Tower_13,Postpaid,Incoming,Yes,Low,-89.45440617,3.72897592,5
1369,7/9/2022 10:57,Ahmedabad,Pune,Data,300,83.81868673,Tower_19,Postpaid,Incoming,Yes,Low,-70.17384316,4.79007014,
1370,5/14/2023 6:18,Bengaluru,Lucknow,Video,261,76.82184146,Tower_11,,Incoming,Yes,Low,-73.62443475,3.608926116,5
1371,9/30/2023 15:06,Pune,Surat,Voice,457,40.82520198,Tower_12,Prepaid,Incoming,Yes,Low,-82.25131797,4.112457133,5
1372,7/17/2023 4:39,Bengaluru,Pune,Voice,164,60.37073693,,Postpaid,Incoming,Yes,Low,-60.03368707,3.958968587,5
1373,1/9/2023 17:45,Jaipur,Mumbai,Video,709,17.56923959,Tower_16,Postpaid,Outgoing,Yes,High,-74.51799952,6.825000551,5
1374,3/14/2022 20:09,Kolkata,Kolkata,Voice,195,74.92042551,Tower_17,Postpaid,Outgoing,Yes,Medium,-69.49664387,6.077753126,5
1375,3/12/2023 2:29,Ahmedabad,Mumbai,Video,429,198.0577154,Tower_18,Prepaid,Outgoing,Yes,Low,-77.33590261,4.601397456,
1376,5/23/2022 12:46,Bengaluru,Chennai,Video,192,,Tower_3,Postpaid,Incoming,No,Low,-56.04929659,7.354523032,
1377,1/21/2023 6:31,Nagpur,Pune,Data,1132,88.60774794,Tower_10,Prepaid,Outgoing,Yes,High,-77.01783561,8.03518388,5
1378,1/4/2023 6:45,Ahmedabad,Lucknow,Voice,726,5.370410647,Tower_19,Prepaid,Incoming,Yes,Low,-77.61762794,3.630727419,
1379,12/15/2022 16:52,Jaipur,Pune,Data,902,80.76186253,Tower_6,Prepaid,Outgoing,No,Low,-60.70234163,4.889918688,5
1380,9/12/2022 9:13,Mumbai,Nagpur,Video,590,129.9519378,Tower_13,Prepaid,Outgoing,No,Low,-85.44952165,4.698645472,108.8133824
1381,11/9/2023 18:44,Kolkata,Mumbai,Video,425,486.2559142,Tower_19,Postpaid,Incoming,No,Low,-77.43560724,6.701177073,42.5278519
1382,9/20/2023 17:59,Mumbai,Chennai,Data,510,10.40041109,Tower_4,Prepaid,Outgoing,Yes,High,-59.22997763,6.370506911,5
1383,11/10/2023 8:46,Hyderabad,Bengaluru,Video,468,65.43660946,Tower_13,Postpaid,Incoming,Yes,Medium,-66.58956498,4.234050915,5
1384,11/25/2023 11:28,Pune,Jaipur,Video,180,285.9953635,Tower_9,Prepaid,Incoming,Yes,Medium,-81.61861504,2.305950161,5
1385,8/30/2022 8:08,Delhi,Chennai,Video,187,496.0275001,Tower_10,Postpaid,Incoming,No,Medium,-52.7234907,3.509847336,98.59650953
1386,5/22/2023 14:40,Surat,Surat,Video,492,349.7157596,Tower_6,Postpaid,Outgoing,No,High,-54.24903249,5.768281514,5
1387,2/22/2023 9:18,Bengaluru,Hyderabad,Voice,507,25.16233709,Tower_7,Postpaid,Outgoing,No,Medium,-66.54161951,3.351206192,5
1388,6/29/2022 4:24,Kolkata,Chennai,Video,162,22.81758774,Tower_19,Prepaid,Outgoing,Yes,Low,-54.19599884,9.843871703,5
1389,4/11/2023 3:39,Lucknow,Nagpur,Voice,288,90.67908961,Tower_11,Postpaid,Incoming,Yes,High,-53.40568776,4.168149243,5
1390,2/8/2023 21:34,Lucknow,Hyderabad,Data,326,73.438822,Tower_15,Prepaid,Outgoing,No,Low,-57.81096065,6.539418637,5
1391,1/5/2022 2:22,Pune,Bengaluru,,1010,22.75255226,Tower_10,Postpaid,Outgoing,Yes,Low,-77.07715726,8.55073987,27.53307444
1392,2/28/2023 19:35,Bengaluru,Hyderabad,Voice,293,84.02355782,Tower_9,Prepaid,Incoming,No,High,-62.52534025,9.219697404,5
1393,6/9/2022 22:52,Lucknow,Pune,Data,223,28.04280242,,Prepaid,Incoming,Yes,Medium,-79.61798267,3.631519215,5
1394,3/15/2023 18:58,Chennai,Chennai,Data,495,69.04101744,Tower_17,Prepaid,Incoming,No,Low,-53.0971038,6.116249819,5
1395,11/14/2023 10:43,Bengaluru,Delhi,Data,305,26.47918038,Tower_2,Postpaid,Outgoing,Yes,Low,-56.4236785,5.033537623,5
1396,6/6/2023 19:48,Bengaluru,Bengaluru,Voice,265,68.03029755,Tower_8,Prepaid,Outgoing,No,Medium,-71.07147252,6.559542317,5
1397,6/26/2022 1:11,Lucknow,Surat,Data,50,21.41351085,,Prepaid,,Yes,Low,-76.5415535,6.302407397,5
1398,5/26/2023 21:47,Surat,Delhi,Video,191,414.8465141,Tower_8,Prepaid,Incoming,Yes,High,-57.13402664,1.535321468,5
1399,2/22/2022 9:24,Surat,Mumbai,Video,272,130.3594713,Tower_14,Postpaid,Incoming,No,Low,-58.91183011,3.421470059,5
1400,10/8/2023 19:04,Bengaluru,Chennai,,611,6.222904868,Tower_1,Prepaid,Outgoing,Yes,Low,-79.26895918,1.368804,5
1401,4/9/2023 14:49,Lucknow,Bengaluru,Voice,537,74.66854189,Tower_5,Prepaid,Incoming,Yes,Medium,-61.69908724,1.280574182,5
1402,1/21/2022 11:08,Lucknow,Mumbai,Video,1101,72.38282059,Tower_12,Postpaid,Outgoing,Yes,High,-63.90061086,7.964206737,5
1403,7/12/2022 18:08,Lucknow,Mumbai,Video,165,124.8971633,Tower_7,Postpaid,Outgoing,Yes,Medium,-64.72900625,3.314066536,5
1404,7/14/2022 3:39,Delhi,Chennai,,50,96.5996643,Tower_9,Postpaid,Incoming,Yes,Medium,-89.606127,3.142766915,5
1405,6/3/2023 15:07,Nagpur,Chennai,,369,57.49579332,Tower_2,Prepaid,Outgoing,Yes,High,-84.80404782,7.438925829,5
1406,2/1/2023 7:47,Bengaluru,Chennai,Video,348,418.3029282,Tower_2,Prepaid,,No,Low,-60.7833494,5.795887912,16.55460277
1407,11/14/2023 14:01,Ahmedabad,Bengaluru,Voice,536,15.04259536,Tower_9,Postpaid,Incoming,Yes,Low,-60.44794467,9.036681325,
1408,5/11/2022 19:48,Lucknow,Kolkata,Voice,126,42.16165704,Tower_6,Postpaid,Incoming,Yes,Medium,-87.91816645,8.958206565,5
1409,6/23/2022 4:56,Mumbai,Jaipur,Video,237,122.8679877,Tower_6,Prepaid,Outgoing,No,Low,-84.62039574,3.881675975,5
1410,10/23/2022 8:48,Jaipur,Bengaluru,Video,673,,Tower_1,Prepaid,Incoming,No,High,-80.09741967,8.266110591,
1411,10/31/2023 9:43,Chennai,Chennai,Video,944,33.23366171,Tower_4,Postpaid,Incoming,No,High,-53.57427937,9.660706742,5
1412,6/10/2023 15:34,Delhi,Bengaluru,Voice,257,74.48871431,Tower_18,Postpaid,,No,Low,-70.01526352,3.746930771,5
1413,8/15/2022 13:00,Nagpur,Lucknow,,494,246.5369099,Tower_4,Prepaid,Incoming,Yes,Medium,-78.78147103,7.579926847,5
1414,3/13/2022 6:17,Chennai,Mumbai,Voice,438,79.59544281,Tower_11,Postpaid,Incoming,Yes,High,-50.60198735,1.259526942,5
1415,11/15/2022 19:31,Kolkata,Chennai,Video,443,72.19866826,Tower_4,Prepaid,Outgoing,Yes,Low,-80.65563872,8.005347141,5
1416,6/9/2023 6:22,Jaipur,Bengaluru,Video,546,242.8955662,Tower_5,Prepaid,Incoming,Yes,Medium,-77.57691938,6.541534481,5
1417,12/9/2022 22:54,Bengaluru,Bengaluru,Voice,1010,29.50007083,Tower_10,Postpaid,Outgoing,Yes,Low,-73.38026413,4.624985209,23.08421655
1418,10/31/2022 10:15,Nagpur,Jaipur,Data,917,95.14319383,Tower_6,Prepaid,,Yes,Low,-77.85104593,9.289625377,5
1419,2/13/2022 17:21,Mumbai,Chennai,Voice,118,24.91864374,Tower_18,Prepaid,Incoming,No,Low,-57.04793,1.928320848,5
1420,6/20/2022 0:26,Surat,Bengaluru,Voice,405,70.94843043,Tower_3,Prepaid,Incoming,Yes,Medium,-61.51968155,4.464628504,5
1421,10/11/2022 11:42,Jaipur,Ahmedabad,Data,658,96.31569599,Tower_2,Postpaid,Outgoing,Yes,Medium,-70.34370946,7.497792656,5
1422,4/25/2023 0:42,Surat,Mumbai,Video,251,187.9626706,Tower_19,Prepaid,Incoming,Yes,Medium,-85.6732245,9.880271165,5
1423,11/4/2022 20:08,Pune,Nagpur,Data,569,80.45351407,Tower_8,Postpaid,Incoming,Yes,Medium,-80.38750759,6.934152728,5
1424,12/6/2023 19:39,Hyderabad,Nagpur,Video,607,107.0351638,Tower_11,,Incoming,Yes,Low,-88.38699041,1.852916239,5
1425,11/30/2022 18:38,Lucknow,Chennai,Video,278,10.8878966,Tower_10,Prepaid,Outgoing,Yes,High,-78.4476012,2.343412114,5
1426,6/17/2022 6:33,Surat,Lucknow,Voice,282,34.14701613,Tower_10,Prepaid,Outgoing,Yes,Medium,-89.21097014,2.216647488,5
1427,6/28/2022 6:15,Mumbai,Hyderabad,Data,239,21.52096973,Tower_17,Postpaid,Outgoing,Yes,Low,-75.97050806,7.819614501,5
1428,12/10/2022 19:30,Hyderabad,Lucknow,Video,1015,292.8278757,Tower_11,Prepaid,Incoming,No,Medium,-62.65630299,1.025579383,61.18826865
1429,1/1/2024 3:11,Bengaluru,Chennai,Data,764,38.34794659,Tower_5,Postpaid,Incoming,Yes,High,-59.15846519,4.917076462,5
1430,9/9/2023 23:54,Pune,Delhi,Voice,246,31.23593636,Tower_10,Prepaid,Incoming,No,Low,-57.56687547,9.828876725,5
1431,6/5/2023 10:19,Surat,Ahmedabad,Data,442,56.22320245,Tower_17,Prepaid,Incoming,Yes,Low,-75.32007411,1.955128767,5
1432,3/14/2022 23:42,Lucknow,Hyderabad,Video,297,366.0361743,Tower_2,Prepaid,Incoming,Yes,Low,-86.09524958,9.080162258,5
1433,5/17/2022 8:28,Lucknow,Surat,,566,186.1761408,Tower_15,Postpaid,Incoming,Yes,Low,-66.4267342,5.726267666,5
1434,12/30/2023 15:23,Kolkata,Surat,Video,748,,Tower_5,,Outgoing,Yes,High,-85.92981886,1.442373659,
1435,7/2/2023 23:17,Jaipur,Kolkata,Data,213,3.418261411,Tower_13,Prepaid,Outgoing,No,Low,-71.86953266,7.158957854,5
1436,10/15/2023 8:39,Jaipur,Chennai,Video,892,299.5272423,Tower_3,Postpaid,Outgoing,Yes,Low,-58.08790511,9.293119626,5
1437,8/9/2022 15:10,Hyderabad,Chennai,Video,273,131.1305083,Tower_16,Prepaid,Incoming,Yes,Low,-79.92741192,9.829265402,5
